url,inserted_at
https://en.wikipedia.org/wiki/Time-based_currency,2021-04-20 03:47:02
https://en.wikipedia.org/wiki/Yerkes–Dodson_law,2021-04-29 03:58:48
https://en.wikipedia.org/wiki/Affirmative_action,2021-09-18 23:22:38
https://en.wikipedia.org/wiki/Vassal_state,2021-09-18 23:23:00
https://en.wikipedia.org/wiki/Time_immemorial,2021-09-18 23:24:48
https://en.wikipedia.org/wiki/Griot,2021-09-18 23:25:18
https://en.wikipedia.org/wiki/Quisling,2021-09-18 23:28:01
https://en.wikipedia.org/wiki/Dada,2021-09-18 23:29:25
https://en.wikipedia.org/wiki/Nullarbor_Nymph,2021-09-18 23:32:44
https://en.wikipedia.org/wiki/No_true_Scotsman,2021-09-18 23:33:33
https://en.wikipedia.org/wiki/Electric_ant,2021-09-18 23:33:51
https://en.wikipedia.org/wiki/Human_rights_in_Australia,2021-09-18 23:34:09
https://en.wikipedia.org/wiki/Mas_que_Nada,2021-09-18 23:34:27
https://en.m.wikipedia.org/wiki/Albatross_(metaphor),2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Astroturfing,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Attention_economy,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Autodidacticism,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Bright-line_rule,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Caf%C3%A9_de_olla,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Cargo_cult_programming,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Clever_Hans,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Conscientiousness,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Cumbia,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Decoy_effect,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Double_bind,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Dutch_auction,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Exceptionalism,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/False_consensus_effect,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Falsifiability,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Faust,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Fermat's_principle,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Florida_Man,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Hedonic_treadmill,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/History_of_Chinese_Americans,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Homomorphic_encryption,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Inflection_point,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Kayfabe,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Law_of_triviality,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Chauvet_Cave,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Linguistic_relativity,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Nothing_to_hide_argument,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Ontology,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Overton_window,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Peter_principle,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Prisoner's_dilemma,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Rubric_(academic),2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Scientific_management,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Socratic_method,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Teetotalism,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Terror_management_theory,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/The_Myth_of_Sisyphus,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Theory_of_mind,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Trolley_problem,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Universal_Darwinism,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Wim_Hof,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/A_Modest_Proposal,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Dialectic,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Divide_and_rule,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Epistemology,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Autodidacticism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Thomas_Hobbes,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Conflict_,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/FIDO_Alliance,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Max_M%C3%BCller,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Big_Five_personality_traits,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Critical_thinking,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Law_of_triviality,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Power_distance,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Neoliberalism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Epistemology,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/German_Question,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/P_versus_NP_problem,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/2_%2B_2_%3D_5,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/SOLID,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Middle_Way,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Metcalfe,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Effective_altruism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Attribution_bias,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Hemingway_Special,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Sacred_geometry,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Project_Cybersyn,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Flynn_effect,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Osborne_effect,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Letter_and_spirit_of_the_law,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Syd_Mead,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Synaptic_pruning,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Positive_psychology,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Nicene_Creed,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Conway%27s_law,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/First,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Pumpkin_ale,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Folk_devil,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Social_stratification,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Systems_theory,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Reactance_(psychology),2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Enneagram_of_Personality,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/List_,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Seattle_Freeze,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Disinformation,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Flow_,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Stanford_marshmallow_experiment,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Scientific_method,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Bus_factor,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Theory_of_mind,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Working_memory,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Psychometrics,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Unit_testing,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/The_Emperor's_New_Clothes,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Mental_model,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Volstead_Act,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Thomas_Crapper,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Set,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Numeral_system,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Cognitive_dissonance,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Web_standards,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Absurdism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Reciprocity_,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Attachment_theory,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Coordinate_system,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Single_point_of_failure,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Curse_of_knowledge,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Champurrado,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Populism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Determinism,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Shavasana,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Post_hoc_ergo_propter_hoc,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Category_theory,2020-05-30 20:45:25
https://en.m.wikipedia.org/wiki/Epigenetics,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Latinx,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Anti,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/Social_democracy,2020-05-30 20:45:25
https://en.wikipedia.org/wiki/XY_problem,2020-07-20 03:50:39
https://en.wikipedia.org/wiki/Dead_cat_strategy,2020-08-10 05:34:06
https://en.wikipedia.org/wiki/Hispanic_paradox,2020-08-17 03:21:40
https://en.wikipedia.org/wiki/Hegra_(Mada'in_Salih),2020-08-17 03:22:22
https://en.wikipedia.org/wiki/Wowser,2020-08-17 07:16:43
https://en.wikipedia.org/wiki/Benford's_law,2020-08-17 07:17:08
https://en.wikipedia.org/wiki/Volatility,_uncertainty,_complexity_and_ambiguity,2020-08-17 23:37:29
https://en.wikipedia.org/wiki/Meisner_technique,2020-09-08 20:55:40
https://en.wikipedia.org/wiki/Jonah_complex,2020-09-13 01:17:07
https://en.wikipedia.org/wiki/Superior_orders,2020-09-17 01:33:53
https://en.wikipedia.org/wiki/Antifeminism,2020-10-11 23:52:13
https://en.wikipedia.org/wiki/Modern_Monetary_Theory,2020-10-15 06:15:55
https://en.wikipedia.org/wiki/Locus_of_control,2020-10-21 21:37:53
https://en.wikipedia.org/wiki/Locus_of_control,2020-10-21 21:37:54
https://en.wikipedia.org/wiki/Self-efficacy,2020-10-21 21:38:06
https://en.wikipedia.org/wikiAcceptance_and_commitment_therapy,2020-10-21 21:38:29
https://en.wikipedia.org/wiki/Reification_(fallacy),2020-10-21 21:38:57
https://en.wikipedia.org/wiki/Realpolitik,2020-11-11 08:50:12
https://en.wikipedia.org/wiki/James_Stockdale#The_Stockdale_Paradox,2020-12-15 09:45:10
https://en.wikipedia.org/wiki/Overton_window,2020-12-15 09:45:30
https://en.wikipedia.org/wiki/Shouting_fire_in_a_crowded_theater,2020-12-16 20:06:22
https://en.wikipedia.org/wiki/Doublespeak,2021-01-26 06:51:04
https://en.wikipedia.org/wiki/Vulture_fund,2021-01-28 21:06:33
